Spot Mag Potas Thor Uran
117 153 57 42 41 
156 153 60 38 44 
108 154 60 36 43 
98 155 60 36 42 
95 156 62 35 42 
40 158 64 39 38 
96 160 62 43 34 
39 162 67 48 30 
110 164 71 50 28 
125 167 71 50 28 
98 170 71 50 28 
136 174 71 50 29 
134 177 67 50 31 
62 180 67 51 34 
85 184 69 50 36 
115 189 71 51 39 
209 194 74 49 42 
102 198 76 46 44 
78 204 76 44 44 
105 210 74 43 43 
73 217 71 42 42 
59 224 64 43 41 
125 232 57 46 38 
119 241 51 47 38 
74 250 48 49 39 
54 255 51 49 41 
30 255 53 48 45 
37 255 53 48 45 
85 255 55 49 45 
61 255 62 51 44 
74 255 60 55 44 
90 255 57 61 48 
88 255 51 65 54 
95 255 46 66 63 
103 255 41 65 69 
113 255 44 65 71 
69 255 46 65 73 
45 255 55 68 72 
30 255 62 73 71 
64 255 64 79 70 
23 254 62 84 71 
35 246 67 87 76 
56 228 74 93 81 
56 210 78 98 85 
59 192 81 103 90 
44 177 85 108 98 
51 163 95 109 106 
56 150 92 111 112 
54 138 85 112 113 
68 127 85 111 111 
119 118 83 111 108 
56 109 85 111 105 
64 103 88 109 101 
86 100 90 102 97 
90 97 97 95 93 
74 96 108 89 90 
151 96 120 83 87 
164 95 134 76 85 
76 95 143 71 85 
159 95 139 66 81 
105 96 132 65 74 
110 98 122 63 66 
103 100 115 60 61 
146 102 113 56 59 
127 104 108 49 59 
154 106 106 44 59 
144 107 97 41 58 
137 109 85 43 55 
151 109 74 47 54 
161 109 67 50 52 
25 110 69 50 52 
10 111 78 49 50 
71 111 90 47 50 
112 112 99 41 49 
88 112 104 36 51 
90 113 106 30 53 
119 113 99 34 52 
134 114 90 36 47 
144 114 83 38 44 
185 114 78 40 40 
113 115 74 38 37 
122 115 71 33 36 
69 127 64 35 32 
130 146 60 34 32 
151 143 57 40 34 
81 139 64 46 38 
86 144 64 47 36 
88 149 67 49 37 
71 156 69 50 39 
66 164 64 53 43 
88 170 60 58 47 
71 170 51 59 47 
74 173 44 59 46 
27 184 41 53 42 
35 205 34 45 32 
64 234 30 36 19 
64 254 30 32 18 
88 255 32 28 18 
95 255 32 27 17 
73 255 37 27 17 
61 255 44 28 16 
88 255 48 29 14 
119 255 51 30 13 
71 255 48 30 10 
52 255 44 31 8 
79 255 37 33 5 
93 254 34 37 9 
90 244 30 40 13 
83 225 27 41 16 
78 210 30 40 17 
42 198 27 39 16 
45 188 25 37 14 
71 181 25 33 13 
61 175 27 30 14 
76 168 30 27 16 
124 226 44 40 44 
90 233 44 40 45 
57 231 41 40 44 
136 222 39 39 41 
124 211 37 42 37 
95 197 37 47 34 
125 181 37 51 30 
90 170 39 54 27 
90 162 44 52 30 
59 157 46 50 31 
61 154 51 48 33 
56 153 53 48 34 
124 152 55 46 38 
122 152 60 43 41 
144 153 62 39 44 
83 153 62 37 45 
110 154 60 36 41 
156 155 62 36 40 
61 157 62 38 38 
161 159 67 42 34 
117 161 67 47 31 
110 163 69 50 28 
137 166 74 50 28 
151 170 74 50 28 
103 174 69 50 30 
139 177 67 50 33 
76 181 67 51 35 
115 185 69 50 37 
115 191 71 51 40 
110 196 76 48 44 
108 201 76 45 46 
139 207 76 44 46 
90 213 76 43 44 
120 219 74 43 43 
61 225 67 43 42 
130 232 60 45 39 
74 241 51 47 38 
62 250 48 46 40 
107 255 53 45 42 
69 255 51 46 43 
56 255 53 46 43 
71 255 55 46 43 
124 255 57 49 42 
79 255 60 53 42 
71 255 62 59 47 
62 255 53 66 54 
49 255 51 68 65 
44 255 46 68 71 
56 255 44 68 71 
49 255 46 68 72 
45 255 53 69 72 
39 255 60 74 72 
115 254 60 79 72 
129 249 60 84 73 
149 234 69 86 79 
56 215 74 92 83 
57 197 78 97 87 
30 180 81 103 92 
45 165 88 107 99 
69 152 95 110 106 
74 138 95 112 112 
37 124 88 111 113 
64 114 88 110 111 
168 106 88 109 109 
95 100 90 108 106 
134 95 97 106 102 
91 92 99 100 98 
110 90 108 92 94 
124 90 120 85 89 
90 91 134 79 87 
180 91 148 72 85 
34 91 155 67 83 
180 92 153 62 81 
166 93 141 62 73 
100 94 127 61 65 
180 96 120 59 60 
125 98 115 54 59 
115 100 115 47 59 
95 102 113 42 58 
142 104 102 40 58 
88 106 90 41 55 
15 106 78 45 54 
142 106 67 49 53 
227 106 64 51 54 
158 106 81 51 51 
66 106 92 47 53 
81 106 104 42 54 
117 106 111 37 57 
28 105 113 32 58 
18 105 108 31 57 
78 106 97 37 51 
25 106 88 39 45 
66 106 83 39 41 
74 107 81 35 39 
164 107 81 31 38 
120 119 74 30 35 
108 137 67 33 33 
108 134 64 40 35 
115 130 67 46 39 
110 135 67 48 37 
108 140 67 49 36 
90 146 69 48 37 
40 154 64 51 39 
108 161 60 55 44 
90 164 51 58 44 
79 170 41 58 43 
61 182 41 53 40 
49 205 34 45 32 
61 234 30 35 21 
76 254 30 30 19 
56 255 30 26 20 
61 255 30 25 19 
56 255 37 24 19 
54 255 44 26 18 
49 255 48 28 17 
61 255 51 28 14 
35 255 48 28 13 
105 255 48 29 11 
85 255 37 30 9 
98 255 34 34 13 
79 251 32 38 17 
93 236 30 39 19 
103 218 30 39 18 
76 204 30 35 19 
83 193 27 34 17 
76 186 25 31 14 
40 181 23 28 15 
37 174 27 25 18 
125 216 44 41 45 
142 222 44 42 46 
178 223 41 41 45 
79 218 39 40 41 
170 210 41 40 40 
170 198 39 46 35 
215 183 41 50 31 
113 171 41 52 30 
76 163 46 50 31 
221 157 48 49 32 
98 154 51 49 34 
66 153 53 49 35 
108 152 55 48 37 
124 152 60 44 42 
134 152 62 40 43 
120 153 62 38 44 
105 153 62 37 42 
122 154 64 36 40 
136 156 67 37 39 
59 158 67 41 34 
127 160 69 46 31 
66 163 71 50 29 
100 166 74 51 28 
120 170 74 51 29 
66 174 69 50 31 
85 178 67 50 34 
120 183 67 51 36 
90 188 71 50 39 
108 194 74 49 41 
136 199 76 47 44 
146 204 78 44 46 
105 210 78 43 46 
112 216 78 43 46 
98 220 71 43 46 
85 226 69 43 44 
51 233 62 45 42 
56 241 55 46 42 
69 249 53 46 43 
71 254 55 46 45 
57 255 55 47 46 
100 255 57 47 48 
120 255 57 48 47 
190 255 62 51 46 
69 255 64 56 47 
45 255 67 62 53 
66 255 62 68 60 
61 255 55 72 68 
51 255 46 74 72 
71 255 48 73 74 
64 255 48 71 74 
42 255 51 71 73 
95 254 60 74 74 
192 249 60 79 74 
76 236 64 84 76 
61 220 69 86 80 
64 202 74 90 84 
54 185 81 95 88 
69 169 81 100 93 
74 154 88 105 98 
76 141 92 109 107 
51 126 92 111 112 
18 111 90 110 113 
168 103 90 108 112 
183 98 95 106 111 
79 93 102 105 109 
144 89 108 102 107 
129 88 113 97 102 
95 87 125 91 98 
85 87 136 85 95 
161 88 153 80 93 
141 88 166 75 92 
74 88 171 69 89 
136 89 164 66 82 
124 90 153 63 75 
130 91 134 65 66 
115 93 125 60 61 
110 95 118 54 61 
107 97 115 47 60 
125 99 113 41 59 
83 102 102 38 58 
85 104 92 39 57 
115 105 85 41 55 
159 106 78 46 54 
93 106 81 50 55 
124 107 85 52 54 
30 106 97 47 56 
25 106 111 43 58 
108 106 120 38 60 
129 105 118 34 62 
142 104 115 33 61 
11 104 102 38 54 
69 104 90 40 46 
81 105 85 39 41 
125 104 88 34 39 
120 105 90 28 40 
149 114 85 24 41 
149 129 74 31 35 
69 126 67 40 35 
83 123 71 47 40 
139 127 69 48 37 
134 131 67 48 35 
73 137 69 47 35 
56 145 67 49 37 
95 152 60 52 40 
56 159 53 55 41 
64 166 41 56 41 
79 181 39 53 38 
61 203 34 45 31 
61 233 27 36 24 
74 254 30 29 21 
51 255 30 25 21 
100 255 32 23 21 
79 255 34 24 21 
79 255 44 26 22 
83 255 48 26 20 
76 255 51 26 18 
0 255 51 25 16 
62 255 48 26 14 
102 255 37 28 13 
93 255 37 32 19 
96 254 30 36 22 
136 246 32 37 22 
69 227 30 36 21 
56 210 27 35 20 
76 197 25 33 17 
71 192 23 31 14 
74 192 20 28 15 
66 185 23 25 17 
56 205 51 43 46 
119 211 48 43 46 
125 214 48 43 45 
52 213 46 42 42 
156 209 46 42 40 
156 198 46 45 36 
159 185 44 47 34 
100 174 44 48 32 
90 164 46 49 32 
195 157 51 49 34 
197 154 51 49 35 
137 153 55 49 36 
105 151 55 47 38 
52 151 60 44 41 
83 151 62 41 43 
105 152 64 39 43 
164 153 67 39 42 
119 153 69 38 41 
146 155 71 38 39 
146 157 74 38 37 
158 159 74 45 33 
124 162 74 48 31 
51 166 71 51 29 
100 170 71 51 31 
156 174 69 50 34 
130 179 67 50 36 
124 185 67 50 37 
85 192 71 49 40 
78 198 74 47 42 
115 204 76 45 45 
176 208 78 42 46 
74 213 76 42 46 
66 218 76 43 46 
119 223 74 43 48 
93 226 69 44 48 
42 233 67 45 47 
62 241 62 46 47 
85 246 60 47 47 
56 250 60 47 48 
68 254 62 49 51 
115 255 62 49 54 
74 255 60 54 50 
105 255 64 57 51 
105 255 69 62 54 
83 255 71 67 61 
64 255 67 72 67 
59 255 57 75 72 
83 255 48 77 75 
61 255 51 76 76 
105 255 48 74 75 
69 253 53 74 74 
64 246 57 75 76 
40 234 62 78 78 
54 220 64 83 78 
44 206 69 84 81 
35 189 76 87 85 
61 173 78 92 88 
79 157 81 96 92 
56 143 85 101 98 
35 132 90 105 106 
45 116 92 107 112 
51 101 92 107 113 
39 95 97 105 113 
96 91 104 103 113 
144 88 113 101 113 
130 86 125 97 111 
90 85 134 93 108 
141 85 146 89 105 
149 85 159 86 101 
180 86 173 82 100 
95 86 183 78 98 
164 87 185 78 94 
127 87 178 75 87 
108 88 164 72 79 
78 89 148 68 71 
76 91 132 63 65 
144 92 122 56 64 
107 94 115 49 63 
95 97 108 42 62 
57 100 102 38 62 
95 103 95 37 60 
210 105 92 38 58 
192 107 90 42 57 
156 108 92 47 57 
137 109 92 48 58 
117 110 104 47 61 
45 110 115 46 62 
44 109 125 42 63 
71 108 132 39 64 
134 107 127 36 66 
64 106 113 39 57 
0 105 99 40 48 
57 105 92 40 40 
146 105 95 34 38 
154 105 97 27 40 
71 112 92 21 44 
127 120 76 31 35 
105 118 69 41 36 
117 116 74 48 41 
100 120 69 49 37 
83 124 67 48 35 
119 130 67 46 34 
27 136 64 47 35 
100 144 60 51 36 
139 153 48 55 37 
81 163 37 57 36 
61 178 34 53 35 
91 202 34 46 31 
51 232 30 37 26 
69 253 27 29 24 
61 255 30 24 23 
81 255 30 22 22 
74 255 34 23 23 
83 255 44 25 24 
59 255 51 26 22 
79 255 51 26 19 
5 255 51 26 17 
105 255 44 26 17 
98 255 39 27 19 
47 255 37 29 24 
66 255 32 33 26 
108 251 32 36 25 
98 234 27 36 22 
61 216 25 34 19 
88 202 20 33 16 
59 201 20 30 15 
69 208 18 28 17 
85 201 20 26 19 
69 194 55 44 46 
47 201 55 44 45 
25 206 55 44 44 
42 208 55 43 41 
37 207 55 43 40 
102 198 53 43 39 
154 187 48 43 37 
151 175 48 44 35 
187 166 48 46 34 
122 158 51 49 34 
159 155 51 49 35 
170 152 55 49 36 
113 151 55 48 38 
85 150 57 45 39 
103 150 69 42 40 
61 151 74 39 41 
129 152 74 39 41 
78 152 74 40 40 
98 154 76 40 39 
57 156 76 40 38 
86 159 76 43 34 
130 162 76 46 33 
107 166 76 48 32 
96 170 69 49 34 
176 175 67 49 37 
136 181 64 48 39 
127 187 69 48 40 
49 194 71 46 42 
113 201 74 44 43 
69 208 76 42 44 
119 213 76 41 45 
85 217 76 40 45 
64 222 74 40 46 
166 225 74 41 48 
98 228 71 42 50 
85 233 69 42 51 
56 239 69 43 52 
52 242 64 48 50 
71 244 67 49 52 
64 248 67 51 54 
37 251 64 55 54 
27 250 64 59 54 
105 249 67 64 56 
120 248 71 68 61 
79 248 71 73 68 
35 250 71 75 74 
71 255 62 76 75 
71 255 55 77 77 
83 254 51 78 78 
141 250 48 76 75 
69 241 53 75 75 
56 229 57 75 79 
59 217 62 77 80 
59 205 64 81 81 
44 192 71 82 83 
66 177 76 84 86 
40 162 78 88 88 
35 147 81 91 91 
44 134 83 95 96 
79 123 90 100 105 
76 107 92 103 110 
151 94 95 102 110 
98 89 104 102 112 
81 87 115 100 113 
71 85 127 96 114 
93 85 141 92 115 
159 85 157 88 113 
161 85 171 86 111 
147 85 183 84 107 
100 85 194 85 105 
59 86 201 87 102 
61 86 199 87 98 
22 87 190 85 92 
120 88 176 80 84 
166 89 159 73 77 
147 90 141 66 72 
90 91 125 59 69 
90 93 113 52 67 
51 96 104 45 65 
45 99 97 40 64 
146 102 95 38 64 
108 105 97 36 64 
146 108 97 40 64 
193 110 97 43 63 
86 112 102 46 64 
212 113 108 48 64 
149 113 120 48 66 
188 112 134 48 66 
40 111 146 46 68 
161 110 150 42 67 
153 108 146 37 66 
146 107 136 42 57 
3 106 127 42 51 
0 106 118 40 45 
18 106 111 30 49 
98 109 97 31 45 
49 114 78 34 36 
136 113 67 43 34 
119 112 74 50 41 
113 115 69 50 37 
78 118 64 48 33 
115 124 67 45 33 
85 130 67 46 33 
39 138 57 50 34 
66 147 48 54 34 
71 159 34 56 33 
79 175 32 53 33 
90 199 32 46 30 
73 228 27 37 27 
51 251 30 29 26 
66 255 27 24 25 
105 255 27 22 24 
64 255 34 24 25 
71 255 41 25 26 
90 255 48 26 24 
83 255 53 27 21 
0 255 51 26 18 
78 255 44 26 19 
113 255 34 27 22 
66 255 32 28 27 
15 255 30 31 28 
95 252 30 34 26 
66 241 25 35 21 
66 222 20 34 18 
85 207 16 32 15 
61 212 18 29 14 
85 228 20 28 21 
105 220 27 25 23 
79 185 60 45 45 
112 192 64 45 44 
85 198 67 46 43 
83 203 64 45 41 
69 204 64 44 40 
23 198 60 43 39 
32 188 55 40 40 
122 177 53 41 37 
125 167 53 44 35 
110 159 51 48 35 
161 154 53 48 35 
221 151 55 48 36 
193 150 55 48 37 
91 149 64 46 37 
90 149 74 44 38 
71 150 81 41 40 
69 150 83 42 40 
137 151 81 41 40 
120 152 85 40 39 
86 155 81 40 38 
105 158 81 40 38 
113 162 78 43 35 
105 166 71 45 35 
69 170 67 47 37 
185 176 64 48 40 
62 182 64 47 41 
28 189 69 46 43 
73 197 74 44 43 
96 205 76 42 43 
105 212 76 39 45 
132 217 76 39 44 
103 221 76 39 44 
136 224 74 40 46 
187 226 71 41 49 
81 229 76 39 52 
62 232 74 39 55 
59 235 74 41 56 
61 236 74 44 56 
61 236 74 48 57 
56 237 71 53 57 
37 236 69 59 57 
45 234 67 65 57 
30 231 69 71 59 
42 227 76 74 66 
100 223 83 77 75 
124 234 85 80 81 
147 253 67 77 76 
112 251 62 77 77 
91 244 57 78 79 
71 233 51 77 76 
40 221 53 75 76 
47 209 60 74 81 
54 199 64 75 82 
54 190 69 78 85 
66 179 71 79 86 
54 166 74 81 86 
27 151 76 83 87 
81 138 78 86 91 
105 125 85 90 95 
52 114 90 94 103 
8 101 92 97 108 
37 89 99 99 110 
85 86 113 98 111 
219 85 127 96 113 
231 85 141 92 116 
215 85 157 87 117 
62 85 176 83 116 
90 85 194 81 115 
151 85 210 82 112 
105 85 220 86 109 
171 86 220 91 107 
115 86 213 96 103 
113 87 204 95 95 
112 88 190 86 88 
100 89 173 78 83 
86 90 150 69 77 
74 91 129 62 73 
141 92 113 55 71 
61 94 102 49 68 
149 97 99 43 69 
156 101 99 38 68 
105 104 102 35 69 
181 109 102 37 69 
175 111 104 40 69 
134 113 106 44 69 
153 115 118 48 70 
190 116 127 51 68 
190 115 143 54 67 
164 113 162 53 67 
170 112 180 45 68 
153 110 194 39 70 
71 108 204 38 69 
209 107 183 40 65 
129 106 148 43 59 
25 106 125 42 55 
17 107 99 42 47 
22 108 71 40 34 
85 108 67 44 33 
102 109 71 52 40 
91 112 69 50 37 
81 115 64 48 32 
149 118 62 46 30 
164 124 64 46 30 
64 132 53 50 30 
40 142 46 54 31 
45 154 39 56 30 
88 172 30 53 31 
54 195 30 46 31 
59 222 27 37 29 
93 246 27 29 28 
51 255 27 24 25 
78 255 27 23 26 
74 255 34 24 26 
90 255 41 24 28 
71 255 46 26 26 
71 255 51 27 22 
17 255 48 27 20 
56 255 39 27 22 
74 255 32 28 24 
73 255 27 29 29 
61 255 25 29 31 
66 254 23 32 28 
76 244 18 33 22 
64 227 13 34 17 
56 212 11 32 13 
57 220 13 27 14 
115 244 32 28 27 
79 236 39 26 33 
79 179 64 46 45 
141 185 71 47 44 
185 191 76 47 43 
122 197 76 47 42 
108 200 71 44 41 
142 198 67 40 42 
52 190 62 37 42 
68 179 57 38 39 
103 168 53 42 37 
93 159 53 47 35 
173 153 53 49 36 
200 150 53 48 37 
124 149 57 47 36 
125 148 67 46 37 
120 148 78 43 38 
108 149 85 42 37 
74 149 88 43 39 
112 150 88 42 40 
44 152 85 41 39 
115 155 83 41 38 
141 158 83 41 38 
73 161 81 40 38 
173 166 71 43 38 
52 171 64 45 40 
175 177 64 46 41 
85 184 64 47 44 
120 192 69 45 45 
108 200 76 43 44 
96 207 78 39 44 
107 214 76 38 44 
76 219 74 38 43 
113 223 74 38 44 
130 225 74 38 46 
51 227 74 39 50 
44 228 76 40 54 
62 228 78 40 57 
85 227 81 41 60 
115 227 78 45 60 
61 226 78 50 60 
52 224 76 55 61 
27 221 74 61 61 
56 216 69 70 59 
56 212 71 75 63 
40 208 81 78 71 
51 203 88 80 81 
35 217 90 82 85 
54 242 74 79 78 
39 236 71 79 79 
34 225 67 78 80 
28 214 57 78 77 
40 202 60 76 80 
51 191 60 75 83 
57 182 64 75 86 
51 175 74 75 89 
59 166 78 77 88 
64 154 83 78 86 
66 142 88 79 87 
54 129 90 81 90 
139 118 90 85 95 
0 108 90 90 102 
0 97 97 93 108 
100 88 104 96 110 
249 86 120 96 112 
188 85 136 93 114 
255 85 153 89 116 
134 85 169 84 118 
173 85 190 80 118 
239 85 213 78 117 
142 85 234 79 115 
139 86 243 84 113 
61 86 238 91 112 
105 87 227 97 107 
130 87 217 97 100 
147 88 199 93 92 
139 89 183 81 88 
156 90 162 72 84 
83 91 136 65 79 
171 92 115 59 73 
69 94 104 52 71 
120 96 102 47 71 
98 99 102 40 72 
112 103 106 36 72 
151 107 113 35 72 
74 110 115 37 73 
144 112 118 42 72 
105 114 122 48 71 
112 115 132 53 69 
171 114 148 57 65 
95 113 171 58 65 
170 111 206 48 69 
95 109 245 36 75 
188 108 255 33 78 
130 107 243 37 81 
88 107 190 45 75 
32 106 139 56 64 
30 104 99 59 50 
37 103 64 43 30 
0 105 62 45 28 
47 107 67 54 36 
112 109 64 49 32 
146 112 62 48 30 
64 115 60 46 28 
73 121 60 47 28 
117 128 51 49 28 
176 137 44 52 27 
83 150 37 54 27 
51 168 30 52 30 
61 189 27 44 29 
56 213 27 37 29 
61 236 27 29 29 
61 251 27 23 29 
57 254 27 23 27 
35 255 32 24 28 
73 255 39 24 30 
108 255 46 26 28 
105 255 48 27 25 
47 255 46 27 22 
85 255 37 27 24 
71 255 27 29 27 
93 255 23 29 31 
40 255 20 28 33 
44 253 18 31 29 
76 245 11 32 21 
59 230 6 33 16 
107 217 6 31 13 
74 223 13 26 15 
73 243 44 30 38 
66 236 57 27 45 
74 173 67 48 45 
74 179 76 47 44 
23 185 81 48 44 
45 192 81 48 43 
39 196 76 45 42 
110 197 71 40 44 
139 192 67 37 43 
105 181 62 37 41 
44 169 57 41 39 
56 160 55 46 37 
112 152 55 49 36 
105 148 53 48 37 
125 147 60 47 36 
127 147 69 45 35 
79 147 81 44 36 
124 147 85 43 37 
103 147 88 44 40 
93 148 90 44 41 
83 151 88 43 41 
151 154 85 41 39 
151 157 85 40 38 
164 161 81 41 40 
102 166 71 41 41 
54 171 62 44 42 
120 177 67 45 44 
73 185 67 46 46 
132 193 69 44 46 
95 201 76 41 46 
176 209 78 39 45 
117 215 78 39 45 
100 220 76 38 43 
119 223 76 37 44 
105 224 74 38 47 
52 225 78 40 53 
45 224 81 41 57 
45 221 83 41 61 
88 217 85 42 64 
51 214 83 46 63 
98 212 81 51 63 
81 208 81 55 63 
61 203 76 61 64 
27 199 71 69 62 
35 195 74 74 65 
35 190 81 75 74 
35 185 90 76 84 
68 199 95 79 88 
56 226 88 79 83 
56 219 83 81 83 
45 208 78 81 84 
69 197 71 80 81 
108 186 71 77 84 
51 176 71 76 87 
64 168 76 76 92 
47 161 83 75 93 
30 154 90 76 92 
64 144 95 76 88 
25 133 99 77 88 
71 122 99 78 90 
20 112 97 81 95 
42 103 99 86 102 
156 94 104 90 108 
193 88 115 93 111 
183 86 127 92 111 
193 86 141 90 113 
195 86 157 86 115 
117 86 171 82 115 
139 86 190 79 116 
166 86 213 74 118 
76 86 236 74 116 
100 86 245 80 115 
102 87 245 85 113 
144 87 231 89 110 
100 88 220 93 105 
125 88 204 90 99 
173 89 187 82 95 
202 90 169 74 91 
42 91 146 67 85 
103 92 127 59 81 
56 93 113 56 75 
78 95 108 50 74 
159 98 111 43 75 
132 101 118 38 76 
103 104 125 36 76 
139 106 129 37 77 
164 108 132 41 76 
188 110 136 48 75 
146 111 146 54 72 
238 111 159 59 68 
193 110 185 61 66 
161 109 229 49 71 
110 109 255 34 77 
110 108 255 32 91 
185 108 255 38 90 
181 107 215 48 83 
210 107 150 63 69 
105 104 104 70 51 
175 100 64 46 29 
42 104 60 45 27 
71 107 64 54 35 
0 108 64 49 31 
139 110 60 48 29 
78 113 60 48 28 
86 118 60 48 28 
108 124 60 49 27 
139 132 44 52 28 
124 145 37 52 28 
45 161 30 50 30 
69 182 27 43 30 
120 199 30 36 31 
88 213 30 30 31 
66 226 27 24 30 
79 239 27 23 29 
62 245 32 24 30 
66 248 39 26 31 
69 249 46 27 30 
86 251 48 27 27 
15 252 46 27 25 
52 252 37 28 26 
66 252 30 29 29 
112 252 20 30 33 
95 252 20 30 34 
54 250 18 32 29 
113 243 11 33 21 
103 233 6 34 17 
56 222 6 32 12 
71 224 11 28 15 
78 236 46 30 39 
54 228 57 27 46 
105 167 69 48 45 
139 173 76 48 44 
122 179 81 49 44 
69 187 81 48 42 
95 192 78 45 43 
102 195 74 41 45 
178 192 71 38 44 
193 182 67 38 43 
73 171 62 40 40 
107 160 57 45 39 
156 151 55 48 37 
188 147 55 47 38 
185 145 62 47 37 
159 144 71 45 35 
185 144 81 44 35 
81 144 85 44 37 
129 145 88 44 39 
100 147 88 44 40 
88 149 88 43 40 
96 152 85 41 38 
45 156 85 40 39 
136 160 81 40 41 
90 166 71 40 42 
91 172 64 42 44 
137 178 67 45 45 
85 186 69 45 47 
74 194 74 43 48 
42 202 76 41 47 
154 210 81 40 47 
141 215 78 39 47 
154 219 78 38 45 
129 220 78 38 46 
170 220 81 39 50 
149 219 83 41 57 
125 217 88 43 61 
64 211 90 43 65 
62 205 90 43 67 
81 200 85 48 65 
71 196 83 52 65 
54 190 81 55 64 
90 185 76 58 64 
45 181 74 63 64 
34 177 76 65 68 
51 172 90 66 77 
108 166 97 67 84 
141 182 102 74 87 
74 210 99 80 88 
35 204 95 85 88 
85 193 95 84 90 
78 182 85 83 87 
57 172 85 80 89 
93 163 88 79 94 
86 156 90 78 96 
130 149 97 77 99 
110 142 102 76 95 
85 135 108 75 91 
122 126 113 75 90 
146 116 111 77 91 
134 107 111 79 97 
117 99 113 82 105 
151 92 115 88 108 
192 87 125 90 110 
95 86 136 88 111 
158 86 148 86 111 
178 86 159 83 113 
103 86 169 80 113 
95 87 180 79 113 
255 87 194 77 114 
40 87 208 74 116 
112 87 217 76 118 
190 87 222 78 119 
173 88 222 81 116 
142 88 215 84 114 
27 89 204 84 109 
34 89 192 80 105 
120 90 178 74 101 
91 91 162 67 94 
37 92 146 63 89 
83 92 134 59 82 
18 94 132 54 79 
59 96 134 48 80 
66 98 139 43 81 
86 101 146 40 81 
105 103 150 39 82 
149 105 153 43 82 
66 106 157 48 80 
91 108 166 54 77 
244 109 178 59 73 
144 108 194 59 71 
146 108 236 50 75 
136 108 255 39 79 
98 109 255 38 90 
164 108 255 41 91 
88 108 215 50 84 
147 107 157 65 71 
40 104 111 70 53 
74 100 76 45 32 
76 103 67 48 27 
85 106 74 54 36 
124 107 71 50 32 
0 108 67 50 30 
0 111 64 51 32 
1 115 62 50 32 
79 120 55 50 31 
115 128 48 51 29 
66 139 39 50 30 
0 154 32 47 31 
0 172 32 42 33 
1 183 30 35 32 
0 181 30 29 32 
0 186 30 25 32 
64 198 30 24 31 
17 210 32 25 32 
25 219 39 27 33 
78 226 44 29 31 
93 231 46 31 29 
44 235 44 32 26 
57 237 39 33 28 
76 239 32 32 31 
90 240 27 31 34 
76 241 23 31 35 
27 243 20 33 29 
44 241 13 34 23 
96 234 9 35 18 
79 227 9 34 14 
103 226 11 31 15 
110 229 41 33 34 
69 220 48 29 41 
88 161 69 50 47 
175 167 76 49 45 
130 174 78 49 44 
56 181 78 49 43 
51 187 78 47 44 
105 192 76 43 45 
125 190 76 40 46 
136 182 71 39 45 
139 171 67 41 43 
198 160 62 45 41 
130 150 60 46 39 
103 144 60 46 38 
49 141 67 45 36 
192 141 74 44 34 
217 141 81 44 34 
129 142 85 44 36 
156 142 88 44 38 
45 145 88 44 38 
47 148 88 43 39 
91 151 85 41 38 
57 154 88 39 38 
149 159 78 39 42 
141 165 71 39 44 
110 172 69 40 47 
139 179 69 42 48 
129 187 74 43 49 
85 195 76 42 50 
124 203 78 41 50 
181 209 83 40 50 
119 213 81 40 49 
149 215 83 40 50 
129 216 83 40 51 
69 215 88 43 55 
93 211 90 47 60 
66 206 92 48 63 
81 200 95 49 66 
69 194 95 49 67 
103 187 88 50 66 
120 181 83 52 65 
90 175 78 53 63 
85 169 71 53 61 
129 164 74 52 64 
91 160 88 51 71 
59 155 99 51 78 
59 150 106 56 83 
86 167 108 67 86 
51 196 115 81 96 
18 190 111 88 97 
90 179 108 87 97 
120 168 104 87 93 
69 159 102 83 95 
127 151 104 81 99 
110 144 108 79 103 
146 138 113 78 103 
207 132 118 77 98 
168 126 125 76 94 
153 120 129 76 92 
100 112 127 78 93 
125 104 125 80 99 
88 97 127 82 105 
90 91 132 84 110 
130 87 139 87 111 
73 86 148 84 111 
78 86 155 82 111 
83 87 162 79 111 
127 87 171 79 110 
188 87 171 80 109 
229 87 173 78 112 
90 88 176 75 115 
176 88 185 72 119 
88 88 197 71 123 
93 88 206 72 125 
95 89 208 74 124 
52 89 204 76 120 
120 90 197 76 117 
47 90 185 71 112 
137 91 178 67 106 
100 91 169 63 99 
59 92 162 60 91 
107 93 162 59 86 
180 94 164 54 85 
180 96 166 50 86 
170 98 171 46 87 
122 100 176 43 90 
241 102 183 43 90 
181 103 187 48 87 
193 105 194 53 84 
62 106 201 57 80 
71 106 210 59 77 
141 106 238 53 77 
180 107 255 47 79 
110 108 255 46 83 
147 109 255 49 87 
159 108 208 55 81 
180 108 159 63 71 
175 105 122 66 57 
153 102 88 48 34 
96 104 81 48 32 
96 106 88 55 39 
175 106 83 52 36 
132 107 78 52 34 
202 109 76 52 35 
35 112 71 51 35 
0 116 62 49 33 
0 123 55 49 34 
0 132 46 48 33 
39 144 39 45 34 
11 160 34 39 35 
22 164 34 34 36 
34 151 32 29 35 
0 150 34 26 34 
35 160 32 25 33 
62 171 34 26 34 
66 183 39 30 33 
32 193 41 32 32 
88 202 44 35 31 
49 208 41 36 29 
59 213 41 37 29 
88 218 37 36 32 
66 222 34 35 33 
85 228 32 32 32 
110 234 27 31 30 
113 237 20 35 24 
103 236 13 36 19 
71 231 13 36 15 
120 228 13 36 15 
51 222 32 37 27 
76 212 32 34 33 
95 156 69 48 49 
156 161 71 51 47 
149 168 71 51 45 
61 175 74 50 43 
